"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.505729966E0,-1.069591761E0,-6.346961856E-1,1.099771214E1,1.106781541E1
8.508177258E0,-1.002592683E0,-5.341976285E-1,1.107936668E1,1.113745596E1
8.510623664E0,-9.978070259E-1,-4.764707983E-1,1.116311550E1,1.121774447E1
8.513069341E0,-9.523434043E-1,-4.166502357E-1,1.124207878E1,1.129003502E1
8.515515903E0,-9.020941257E-1,-3.855435550E-1,1.129950714E1,1.134201390E1
8.517963143E0,-8.805587292E-1,-3.472583890E-1,1.136650562E1,1.140585035E1
8.520409601E0,-8.638089895E-1,-2.970091105E-1,1.142632675E1,1.146277992E1
8.522855278E0,-8.470591903E-1,-2.276172489E-1,1.149332523E1,1.152674472E1
8.525301737E0,-8.036893010E-1,-1.701895148E-1,1.153639603E1,1.156560912E1
8.527749080E0,-8.060821295E-1,-1.342971772E-1,1.155314636E1,1.158201170E1
8.530195487E0,-7.725825906E-1,-9.361918271E-2,1.158664513E1,1.161275134E1
8.532641216E0,-7.582256794E-1,-6.490531564E-2,1.157468128E1,1.159967093E1
8.535087674E0,-7.701897621E-1,-5.533402413E-2,1.162732315E1,1.165293516E1
8.537535018E0,-7.845467329E-1,-4.336991161E-2,1.162493038E1,1.165145488E1
8.539981424E0,-7.965108156E-1,-7.447660714E-2,1.163719368E1,1.166465829E1
8.542427101E0,-8.566305041E-1,-1.103689447E-1,1.168026447E1,1.171215502E1
8.544873664E0,-8.662018180E-1,-1.558325738E-1,1.169701481E1,1.173007864E1
8.547320903E0,-8.973084688E-1,-2.084746659E-1,1.170180035E1,1.173800475E1
8.549767362E0,-9.140582681E-1,-2.802593410E-1,1.171137142E1,1.175033057E1
8.552213039E0,-9.188438654E-1,-3.352942765E-1,1.172812080E1,1.176883656E1
8.554659601E0,-9.403793216E-1,-4.022932947E-1,1.180229855E1,1.184653553E1
8.557106841E0,-9.619147182E-1,-4.286143482E-1,1.184776211E1,1.189447171E1
8.559553299E0,-1.021735311E0,-4.668995142E-1,1.191715431E1,1.196998350E1
8.561998976E0,-1.079162955E0,-4.740779996E-1,1.197458172E1,1.203245403E1
8.564445435E0,-1.143769264E0,-4.764707983E-1,1.201525974E1,1.207897757E1
8.566892778E0,-1.165304661E0,-4.668995142E-1,1.207747364E1,1.214254091E1
8.569339185E0,-1.165304661E0,-4.429712892E-1,1.213490105E1,1.219876969E1
8.571784914E0,-1.165304661E0,-4.142574072E-1,1.219232845E1,1.225489360E1
8.574231372E0,-1.177268744E0,-3.568296731E-1,1.224766254E1,1.230928621E1
8.576678716E0,-1.210768223E0,-2.922234535E-1,1.230030441E1,1.236320520E1
8.579125122E0,-1.229910851E0,-2.419741899E-1,1.233380413E1,1.239733667E1
8.581570799E0,-1.244267821E0,-2.084746659E-1,1.233619690E1,1.240054104E1
8.584017362E0,-1.249053478E0,-1.725823283E-1,1.231944752E1,1.238380823E1
8.586464653E0,-1.213161111E0,-1.510469317E-1,1.232184029E1,1.238233916E1
8.588911060E0,-1.220339537E0,-1.319043487E-1,1.234098244E1,1.240187384E1
8.591356737E0,-1.189232826E0,-9.840483218E-2,1.230748367E1,1.236519764E1
8.593803299E0,-1.172483087E0,-8.644071966E-2,1.227159119E1,1.232777915E1
8.596250539E0,-1.155733347E0,-4.097708687E-2,1.224287701E1,1.229737517E1
8.598696997E0,-1.105484009E0,-1.704886183E-2,1.217079353E1,1.222090835E1
8.601142674E0,-1.067198873E0,1.166501082E-2,1.210379410E1,1.215075640E1
8.603589133E0,-1.014556766E0,2.123630047E-2,1.201047421E1,1.205326790E1
8.606036476E0,-9.499505758E-1,-1.226321608E-2,1.192433262E1,1.196211791E1
8.608482883E0,-8.949156404E-1,-3.858426586E-2,1.183819103E1,1.187203140E1
8.610928612E0,-8.566305041E-1,-8.883354068E-2,1.174247837E1,1.177401824E1
8.613375070E0,-8.132606149E-1,-1.414756328E-1,1.168026447E1,1.170939735E1
8.615822414E0,-7.821539044E-1,-1.821536273E-1,1.166590786E1,1.169351747E1
8.618268820E0,-7.869395614E-1,-2.467598319E-1,1.164437199E1,1.167354116E1
8.620714497E0,-7.630113363E-1,-2.778665423E-1,1.163958645E1,1.166787765E1
8.623161060E0,-8.036893010E-1,-3.065803945E-1,1.162014484E1,1.165193865E1
8.625608299E0,-8.084749579E-1,-3.329014480E-1,1.164676476E1,1.167953699E1
8.628054758E0,-8.518448472E-1,-3.352942765E-1,1.167069340E1,1.170654288E1
8.630500435E0,-8.733802438E-1,-3.281157911E-1,1.168983555E1,1.172700764E1
8.632946997E0,-8.757730722E-1,-3.233301640E-1,1.169701481E1,1.173420966E1
8.635394237E0,-8.709874153E-1,-2.946162820E-1,1.171376419E1,1.174979529E1
8.637840695E0,-8.853443861E-1,-2.754737139E-1,1.171854973E1,1.175517453E1
8.640286372E0,-9.020941257E-1,-2.970091105E-1,1.171854973E1,1.175697223E1
8.642732830E0,-9.403793216E-1,-2.874378264E-1,1.169701481E1,1.173827454E1
8.645180174E0,-9.858429432E-1,-2.946162820E-1,1.170419312E1,1.174933281E1
8.647626580E0,-1.050449133E0,-3.089732230E-1,1.169701481E1,1.174815148E1
8.650072310E0,-1.136590719E0,-3.352942765E-1,1.172572803E1,1.178545539E1
8.652518768E0,-1.241874933E0,-3.568296731E-1,1.174008560E1,1.181097755E1
8.654966112E0,-1.325623751E0,-3.783650696E-1,1.176162052E1,1.184213476E1
8.657412518E0,-1.424028635E0,-4.357928336E-1,1.175204945E1,1.184603052E1
8.659858195E0,-1.524527073E0,-4.621138871E-1,1.176640606E1,1.187375440E1
8.662304758E0,-1.615454435E0,-5.078766346E-1,1.178076363E1,1.190184958E1
8.664751997E0,-1.670489311E0,-5.676971674E-1,1.175204945E1,1.188374860E1
8.667198455E0,-1.763809443E0,-5.868397355E-1,1.173769283E1,1.188397398E1
8.669644133E0,-1.790130496E0,-6.346961856E-1,1.170658588E1,1.185966102E1
8.672090695E0,-1.845165372E0,-6.753742099E-1,1.168026447E1,1.184438026E1
8.674537935E0,-1.895414591E0,-6.897311211E-1,1.168026447E1,1.185313898E1
8.676984393E0,-1.938485503E0,-6.897311211E-1,1.166112232E1,1.184125115E1
8.679430070E0,-1.962413669E0,-6.705885530E-1,1.163719368E1,1.182053439E1
8.681876528E0,-1.996212244E0,-6.107679605E-1,1.166351509E1,1.184886008E1
8.684323872E0,-1.986641049E0,-5.509474277E-1,1.168505001E1,1.186552483E1
8.686770278E0,-1.940878272E0,-4.310071766E-1,1.170897865E1,1.187657176E1
8.689215955E0,-1.909771562E0,-3.376871049E-1,1.176401329E1,1.192280457E1
8.691662518E0,-1.842772484E0,-2.587239444E-1,1.180229855E1,1.194809606E1
8.694109810E0,-1.773380637E0,-1.725823283E-1,1.183579826E1,1.196915971E1
8.696556216E0,-1.715952992E0,-1.271187067E-1,1.187408352E1,1.199810457E1
8.699001893E0,-1.672882080E0,-4.815555736E-2,1.188126183E1,1.199855141E1
8.701448455E0,-1.586740494E0,-2.183450572E-2,1.191954708E1,1.202471724E1
8.703895695E0,-1.538884044E0,-2.183450572E-2,1.197697449E1,1.207545273E1
8.706342153E0,-1.471885085E0,-6.251249462E-2,1.202243805E1,1.211236435E1
8.708787830E0,-1.407278776E0,-1.438684613E-1,1.206311607E1,1.214577709E1
8.711234289E0,-1.313659668E0,-2.467598319E-1,1.209183025E1,1.216548195E1
8.713681633E0,-1.229910851E0,-3.113660514E-1,1.209900856E1,1.216534577E1
8.716128091E0,-1.158126116E0,-4.022932947E-1,1.212772274E1,1.218953464E1
8.718573768E0,-1.093519926E0,-4.839483798E-1,1.212772274E1,1.218653563E1
8.721020226E0,-1.043270707E0,-5.748756528E-1,1.218036461E1,1.223847122E1
8.723467570E0,-9.858429432E-1,-6.681957245E-1,1.224287701E1,1.230066702E1
8.725913976E0,-9.714859724E-1,-7.064808607E-1,1.228834057E1,1.234691112E1
8.728359705E0,-9.906286001E-1,-7.782655358E-1,1.230269718E1,1.236702875E1
8.730806164E0,-9.882357717E-1,-8.189435601E-1,1.230748367E1,1.237422454E1
8.733253508E0,-9.547362328E-1,-8.644071817E-1,1.233380413E1,1.240086470E1
8.735699914E0,-9.834501147E-1,-8.763712645E-1,1.230987644E1,1.238015584E1
8.738145591E0,-9.786644578E-1,-9.026923180E-1,1.231944752E1,1.239118334E1
8.740592153E0,-9.882357717E-1,-9.122636318E-1,1.224766254E1,1.232128535E1
8.743039393E0,-9.643075466E-1,-9.577272534E-1,1.222134209E1,1.229667975E1
8.745485851E0,-9.810572863E-1,-9.601200819E-1,1.216840076E1,1.224558211E1
8.747931528E0,-1.033699393E0,-9.720842242E-1,1.215643597E1,1.223897126E1
8.750377987E0,-1.083948612E0,-9.720842242E-1,1.220937729E1,1.229588493E1
8.752825330E0,-1.170090318E0,-9.792626500E-1,1.226680565E1,1.236133437E1
8.755271789E0,-1.217946768E0,-9.409775138E-1,1.234098244E1,1.243658637E1
8.757717466E0,-1.277767301E0,-9.433703423E-1,1.242951679E1,1.253058357E1
8.760163924E0,-1.282552958E0,-9.122636318E-1,1.253001595E1,1.262847840E1
8.762611268E0,-1.301695466E0,-8.763712645E-1,1.260180092E1,1.269912690E1
8.765057674E0,-1.270588875E0,-8.715856671E-1,1.269033527E1,1.278353109E1
8.767503351E0,-1.244267821E0,-7.878368497E-1,1.275494099E1,1.283968103E1
8.769949914E0,-1.179661512E0,-7.375875711E-1,1.281506062E1,1.289036133E1
8.772397205E0,-1.129412293E0,-6.299105883E-1,1.283898926E1,1.290395306E1
8.774843612E0,-1.076770186E0,-5.461617708E-1,1.286530972E1,1.292183891E1
8.777289289E0,-1.062413216E0,-4.740779996E-1,1.292991638E1,1.298214965E1
8.779735851E0,-1.000199914E0,-4.118646085E-1,1.299452209E1,1.303946459E1
8.782183091E0,-9.810572863E-1,-3.711866140E-1,1.302323627E1,1.306540990E1
8.784629549E0,-9.427721500E-1,-3.831507266E-1,1.306869984E1,1.310826225E1
8.787075226E0,-9.499505758E-1,-3.879363835E-1,1.310219955E1,1.314231844E1
8.789521685E0,-9.427721500E-1,-4.549354017E-1,1.309262848E1,1.313440924E1
8.791969028E0,-9.284151793E-1,-4.839483798E-1,1.309023571E1,1.313203837E1
8.794415487E0,-9.643075466E-1,-5.030909777E-1,1.306630707E1,1.311149762E1
8.796861164E0,-9.667003751E-1,-5.509474277E-1,1.304955769E1,1.309690836E1
8.799307622E0,-9.810572863E-1,-5.653043389E-1,1.303520012E1,1.308428388E1
8.801754966E0,-9.619147182E-1,-6.131607890E-1,1.302562904E1,1.307548309E1
8.804201372E0,-9.786644578E-1,-6.801598072E-1,1.300409412E1,1.305859355E1
8.806647049E0,-9.714859724E-1,-7.806583643E-1,1.298016548E1,1.303985845E1
8.809093612E0,-9.810572863E-1,-9.170492887E-1,1.286770248E1,1.293758942E1
8.811540903E0,-9.762716293E-1,-1.017547846E0,1.283420372E1,1.291144047E1
8.813987310E0,-9.571290612E-1,-1.115952611E0,1.271904850E1,1.280373543E1
8.816432987E0,-9.260223508E-1,-1.178166032E0,1.264487171E1,1.273335671E1
8.818879549E0,-8.901300430E-1,-1.204487085E0,1.256351566E1,1.265247195E1
8.821326789E0,-8.324031830E-1,-1.235593796E0,1.251565838E1,1.260401887E1
8.823773247E0,-8.012964725E-1,-1.223629713E0,1.247498131E1,1.256043408E1
8.826218924E0,-7.965108156E-1,-1.185344458E0,1.242951679E1,1.251128925E1
8.828665383E0,-8.012964725E-1,-1.135095239E0,1.237926769E1,1.245699746E1
8.831112726E0,-8.156534433E-1,-1.115952611E0,1.233858967E1,1.241577367E1
8.833559185E0,-8.566305041E-1,-1.072881818E0,1.235773277E1,1.243376252E1
8.836004862E0,-8.781659007E-1,-1.072881818E0,1.236012554E1,1.243764263E1
8.838451320E0,-9.355936646E-1,-1.063310504E0,1.237208939E1,1.245289366E1
8.840898664E0,-1.012163997E0,-1.056132078E0,1.240798187E1,1.249391472E1
8.843345070E0,-1.076770186E0,-1.043868899E0,1.245583820E1,1.254579617E1
8.845790747E0,-1.136590719E0,-9.744769931E-1,1.247498131E1,1.256449770E1
8.848237310E0,-1.184447169E0,-8.883354068E-1,1.252523041E1,1.261243242E1
8.850684601E0,-1.225125194E0,-8.093722463E-1,1.255872917E1,1.264427513E1
8.853131008E0,-1.234696507E0,-7.112665176E-1,1.262094307E1,1.270112513E1
8.855576685E0,-1.213161111E0,-6.083751321E-1,1.264726448E1,1.271987339E1
8.858023247E0,-1.170090318E0,-5.198407173E-1,1.275763321E1,1.282172184E1
8.860470487E0,-1.131805062E0,-4.238287210E-1,1.282463169E1,1.288145145E1
8.862916945E0,-1.115055323E0,-3.664009571E-1,1.289163113E1,1.294495080E1
8.865362622E0,-1.098305583E0,-3.185445070E-1,1.294905853E1,1.299945624E1
8.867809080E0,-1.093519926E0,-2.659024298E-1,1.298255825E1,1.303124356E1
8.870256424E0,-1.067198873E0,-2.682952285E-1,1.300648689E1,1.305295358E1
8.872702883E0,-1.055234790E0,-2.539383173E-1,1.302802181E1,1.307315408E1
8.875148560E0,-1.060020447E0,-2.300100774E-1,1.303998566E1,1.308502097E1
8.877595018E0,-1.026520967E0,-2.395813614E-1,1.304477215E1,1.308729250E1
8.880042362E0,-1.009771109E0,-2.060818523E-1,1.301366520E1,1.305440881E1
8.882488768E0,-1.012163997E0,-2.108674943E-1,1.296102333E1,1.300219469E1
8.884934497E0,-1.057627559E0,-2.228316069E-1,1.289880943E1,1.294401463E1
8.887380955E0,-1.091127157E0,-2.347957194E-1,1.281984615E1,1.286833878E1
8.889828299E0,-1.138983607E0,-3.137588799E-1,1.271665573E1,1.277141579E1
8.892274705E0,-1.153340459E0,-3.568296731E-1,1.258983612E1,1.264758851E1
8.894720383E0,-1.191625714E0,-4.118646085E-1,1.245344543E1,1.251710460E1
8.897166945E0,-1.234696507E0,-5.030909777E-1,1.234576797E1,1.241755060E1
8.899614185E0,-1.284945726E0,-5.533402562E-1,1.223569870E1,1.231542097E1
8.902060643E0,-1.308874011E0,-5.796613097E-1,1.213011551E1,1.221428920E1
8.904506320E0,-1.311266780E0,-5.820540786E-1,1.206311607E1,1.214812648E1
8.906952778E0,-1.342373490E0,-6.370890141E-1,1.196979618E1,1.206166944E1
8.909400122E0,-1.380658627E0,-6.849454641E-1,1.190279675E1,1.200216393E1
8.911846580E0,-1.414457321E0,-7.184450030E-1,1.183819103E1,1.194402025E1
8.914292258E0,-1.443171144E0,-7.710871100E-1,1.176640606E1,1.187963088E1
8.916738716E0,-1.464706540E0,-7.782655358E-1,1.174487114E1,1.186141056E1
8.919186060E0,-1.491027594E0,-7.806583643E-1,1.167787170E1,1.179852865E1
8.921632466E0,-1.502991676E0,-7.663014531E-1,1.163480091E1,1.175647882E1
8.924078195E0,-1.493420482E0,-7.471588850E-1,1.159382439E1,1.171346725E1
8.926524653E0,-1.495813251E0,-7.184450030E-1,1.158425236E1,1.170250072E1
8.928971997E0,-1.481456280E0,-6.729813814E-1,1.158664513E1,1.170034025E1
8.931418403E0,-1.507777333E0,-6.705885530E-1,1.157946682E1,1.169645815E1
8.933864080E0,-1.512562990E0,-6.610172391E-1,1.161775208E1,1.173443454E1
8.936310643E0,-1.519741535E0,-6.538388133E-1,1.164676476E1,1.176368347E1
8.938757883E0,-1.526919961E0,-6.681957245E-1,1.170419312E1,1.182227163E1
8.941204341E0,-1.538884044E0,-6.705885530E-1,1.175204945E1,1.187133182E1
8.943650018E0,-1.579562068E0,-6.729813814E-1,1.177597713E1,1.190048561E1
8.946096580E0,-1.625025630E0,-6.394818425E-1,1.182383442E1,1.195210047E1
8.948543820E0,-1.692024708E0,-5.844469070E-1,1.188126183E1,1.201536135E1
8.950990278E0,-1.706381679E0,-5.748756528E-1,1.192672539E1,1.206188206E1
8.953435955E0,-1.696810365E0,-5.988038778E-1,1.190997601E1,1.204513429E1
8.955882414E0,-1.689631939E0,-5.796613097E-1,1.189083290E1,1.202425758E1
8.958329758E0,-1.615454435E0,-5.365904570E-1,1.185733318E1,1.197889697E1
8.960776164E0,-1.538884044E0,-4.812564552E-1,1.188604736E1,1.199491116E1
8.963221893E0,-1.491027594E0,-4.740779996E-1,1.190279675E1,1.200518570E1
8.965668351E0,-1.419242978E0,-4.935196638E-1,1.196022511E1,1.205424394E1
8.968115695E0,-1.373480201E0,-5.102694035E-1,1.197936726E1,1.206863963E1
8.970562101E0,-1.361516118E0,-5.150550604E-1,1.204875946E1,1.213637559E1
8.973007778E0,-1.337587833E0,-5.222335458E-1,1.215404320E1,1.223857161E1
8.975454341E0,-1.311266780E0,-4.887340367E-1,1.228834057E1,1.236776437E1
8.977901633E0,-1.330409408E0,-5.198407173E-1,1.240558910E1,1.248754838E1
8.980348039E0,-1.335195065E0,-5.198407173E-1,1.251805210E1,1.259978606E1
8.982793716E0,-1.354337573E0,-4.716851711E-1,1.263290691E1,1.271404948E1
8.985240174E0,-1.323230863E0,-4.286143482E-1,1.275494099E1,1.283055610E1
8.987687518E0,-1.289731383E0,-3.879363835E-1,1.285334587E1,1.292371470E1
8.990133976E0,-1.272981644E0,-3.424727321E-1,1.296102333E1,1.302788915E1
8.992579653E0,-1.265803218E0,-3.041875660E-1,1.303041458E1,1.309528511E1
8.995026112E0,-1.272981644E0,-2.850449979E-1,1.312373447E1,1.318840928E1
8.997473455E0,-1.301695466E0,-3.089732230E-1,1.319551945E1,1.326316738E1
8.999919862E0,-1.332802176E0,-2.898306549E-1,1.325534058E1,1.332532991E1
9.002365591E0,-1.359123230E0,-2.706880569E-1,1.330319691E1,1.337518358E1
9.004812049E0,-1.385444283E0,-2.012962103E-1,1.337767315E1,1.345072916E1
9.007259393E0,-1.421635747E0,-1.438684613E-1,1.343510056E1,1.351087241E1
9.009705799E0,-1.491027594E0,-1.031904742E-1,1.351645660E1,1.359883858E1
9.012151476E0,-1.534098387E0,-5.533402413E-2,1.352602863E1,1.361286047E1
9.014598039E0,-1.579562068E0,-1.226321608E-2,1.357627773E1,1.366786318E1
9.017045278E0,-1.605883121E0,5.473581702E-2,1.361217022E1,1.370667847E1
9.019491737E0,-1.596311808E0,1.100698411E-1,1.366720486E1,1.376055287E1
9.021937414E0,-1.593919039E0,1.938186288E-1,1.374377537E1,1.383725063E1
9.024383872E0,-1.553241014E0,2.632105052E-1,1.377966785E1,1.386942982E1
9.026831216E0,-1.529312730E0,3.278166950E-1,1.383470249E1,1.392283212E1
9.029277674E0,-1.488634825E0,3.445664644E-1,1.387059498E1,1.395450339E1
9.031723351E0,-1.455135226E0,3.589234054E-1,1.393071461E1,1.401110467E1
9.034169810E0,-1.424028635E0,3.732803464E-1,1.400728512E1,1.408443226E1
9.036617153E0,-1.371087432E0,3.804588020E-1,1.407906914E1,1.415078858E1
9.039063560E0,-1.294517040E0,3.780659735E-1,1.414846134E1,1.421258831E1
9.041509289E0,-1.251446247E0,3.637090325E-1,1.423460293E1,1.429413595E1
9.043955747E0,-1.208375454E0,3.278166950E-1,1.431356621E1,1.436822232E1
9.046403091E0,-1.143769264E0,3.326023519E-1,1.440449333E1,1.445365907E1
9.048849497E0,-1.129412293E0,3.062812984E-1,1.451725483E1,1.456434235E1
9.051295174E0,-1.105484009E0,2.368894368E-1,1.464646721E1,1.469003789E1
9.053741737E0,-1.112662554E0,1.627119333E-1,1.472303772E1,1.476591795E1
9.056189028E0,-1.088734269E0,8.614161611E-2,1.479482269E1,1.483507807E1
9.058635435E0,-1.067198873E0,-2.691925503E-3,1.485225010E1,1.489054242E1
9.061081112E0,-1.081555843E0,-3.858426586E-2,1.491446400E1,1.495367808E1
9.063527674E0,-1.064806104E0,-1.079761237E-1,1.490967751E1,1.494804182E1
9.065974914E0,-1.036092162E0,-1.319043487E-1,1.489532089E1,1.493189439E1
9.068421372E0,-1.031306505E0,-1.462612897E-1,1.494796276E1,1.498421090E1
9.070867049E0,-1.002592683E0,-1.390828192E-1,1.493839169E1,1.497264446E1
9.073313508E0,-1.002592683E0,-1.151545867E-1,1.492403507E1,1.495811738E1
9.075760851E0,-9.930213690E-1,-8.404789865E-2,1.491924953E1,1.495249685E1
9.078207310E0,-9.810572863E-1,-6.490531564E-2,1.487378597E1,1.490624685E1
9.080652987E0,-9.643075466E-1,-9.122636169E-2,1.486660671E1,1.489812762E1
9.083099445E0,-9.906286001E-1,-1.630110443E-1,1.483789349E1,1.487181901E1
9.085546789E0,-1.000199914E0,-2.204387933E-1,1.481635761E1,1.485171526E1
9.087993195E0,-1.016949654E0,-3.113660514E-1,1.480917931E1,1.484732054E1
9.090438924E0,-1.033699393E0,-3.927220106E-1,1.481396484E1,1.485517820E1
9.092885383E0,-1.055234790E0,-4.190430641E-1,1.480200100E1,1.484548252E1
9.095332726E0,-1.093519926E0,-4.501497746E-1,1.481157207E1,1.485870412E1
9.097779133E0,-1.184447169E0,-4.166502357E-1,1.476850128E1,1.482177933E1
9.100224810E0,-1.253839016E0,-3.472583890E-1,1.476371574E1,1.482093125E1
9.102671372E0,-1.256231904E0,-2.730808854E-1,1.477567959E1,1.483150023E1
9.105118612E0,-1.289731383E0,-1.989033818E-1,1.482114315E1,1.487848292E1
9.107565070E0,-1.325623751E0,-1.199402362E-1,1.483789349E1,1.489747452E1
9.110010747E0,-1.332802176E0,-5.533402413E-2,1.483789349E1,1.489773495E1
9.112457205E0,-1.325623751E0,1.884347759E-2,1.484507179E1,1.490415345E1
9.114904549E0,-1.316052437E0,9.571290761E-2,1.490010643E1,1.495841992E1
9.117350955E0,-1.313659668E0,1.627119333E-1,1.488096428E1,1.493972138E1
9.119796685E0,-1.292124271E0,2.057827413E-1,1.484985733E1,1.490738724E1
9.122243143E0,-1.253839016E0,2.081755698E-1,1.483071518E1,1.488507850E1
9.124690487E0,-1.165304661E0,1.603191197E-1,1.476610851E1,1.481288621E1
9.127136893E0,-1.103091240E0,4.995017126E-2,1.472064495E1,1.476200166E1
9.129582622E0,-1.057627559E0,-4.576273263E-2,1.465364552E1,1.469183437E1
9.132029080E0,-1.002592683E0,-1.199402362E-1,1.456989670E1,1.460484398E1
9.134476424E0,-9.595218897E-1,-1.630110443E-1,1.448136234E1,1.451403149E1
9.136922830E0,-9.164510965E-1,-2.156531364E-1,1.439970779E1,1.443045299E1
9.139368508E0,-9.403793216E-1,-2.611167729E-1,1.430160141E1,1.433486303E1
9.141815070E0,-9.403793216E-1,-2.802593410E-1,1.423460293E1,1.426838390E1
9.144262310E0,-9.284151793E-1,-3.400799036E-1,1.413410473E1,1.416864586E1
9.146708768E0,-9.523434043E-1,-4.238287210E-1,1.405514145E1,1.409374293E1
9.149154445E0,-9.786644578E-1,-4.812564552E-1,1.395942783E1,1.400196477E1
9.151600903E0,-1.002592683E0,-5.437689424E-1,1.386102295E1,1.390786950E1
9.154048247E0,-1.028913736E0,-5.629115105E-1,1.377248859E1,1.382233609E1
9.156494705E0,-1.009771109E0,-5.916253924E-1,1.368873978E1,1.373867734E1
9.158940383E0,-1.002592683E0,-6.011967063E-1,1.362891960E1,1.367896484E1
9.161386841E0,-9.619147182E-1,-6.035895348E-1,1.355474186E1,1.360222876E1
9.163834185E0,-9.427721500E-1,-6.227321029E-1,1.348295784E1,1.353021680E1
9.166280591E0,-9.164510965E-1,-6.658028960E-1,1.339202976E1,1.343985258E1
9.168726268E0,-9.212366939E-1,-6.514459848E-1,1.336810207E1,1.341563312E1
9.171172830E0,-9.236295223E-1,-6.801598072E-1,1.332981682E1,1.337907789E1
9.173620122E0,-9.810572863E-1,-6.610172391E-1,1.331516075E1,1.336760723E1
9.176066528E0,-1.043270707E0,-6.777670383E-1,1.326251888E1,1.332074281E1
9.178512205E0,-1.083948612E0,-6.729813814E-1,1.322662640E1,1.328802071E1
9.180958768E0,-1.131805062E0,-6.634100676E-1,1.317877007E1,1.324390713E1
9.183406008E0,-1.191625714E0,-6.634100676E-1,1.318355560E1,1.325391350E1
9.185852466E0,-1.270588875E0,-6.490531564E-1,1.311894894E1,1.319630582E1
9.188298143E0,-1.335195065E0,-6.346961856E-1,1.309980679E1,1.318296336E1
9.190744601E0,-1.371087432E0,-6.251249313E-1,1.305673599E1,1.314340202E1
9.193191945E0,-1.412064433E0,-6.299105883E-1,1.299212933E1,1.308381205E1
9.195638403E0,-1.481456280E0,-6.418746710E-1,1.294905853E1,1.304932307E1
9.198084080E0,-1.536491275E0,-6.777670383E-1,1.290120220E1,1.301004196E1
9.200530539E0,-1.598704576E0,-6.897311211E-1,1.284856033E1,1.296599738E1
9.202977883E0,-1.653739572E0,-6.993024349E-1,1.278874016E1,1.291416870E1
9.205424289E0,-1.699203134E0,-7.088736892E-1,1.276241875E1,1.289453859E1
9.207870018E0,-1.703988791E0,-6.945167780E-1,1.274297714E1,1.287514652E1
9.210316476E0,-1.715952992E0,-6.993024349E-1,1.274058437E1,1.287462655E1
9.212763820E0,-1.684846282E0,-7.040880919E-1,1.277677536E1,1.290660434E1
9.215210226E0,-1.629811287E0,-7.519445419E-1,1.275015545E1,1.287587548E1
9.217655903E0,-1.569990754E0,-7.375875711E-1,1.277198982E1,1.288924476E1
9.220102466E0,-1.495813251E0,-7.375875711E-1,1.280548954E1,1.291363834E1
9.222549705E0,-1.431207061E0,-7.160521746E-1,1.281027508E1,1.290985019E1
