"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.538907819E0,-8.315058798E-2,-5.509474277E-1,9.752845764E0,9.768749029E0
3.541353913E0,-9.990034252E-2,-5.581258535E-1,9.757631302E0,9.774090913E0
3.543800163E0,-9.511470050E-2,-5.294120312E-1,9.740881920E0,9.755721628E0
3.546247142E0,-1.094716340E-1,-5.270192027E-1,9.745667458E0,9.760520861E0
3.548692455E0,-1.214357466E-1,-5.437689424E-1,9.728918076E0,9.744859066E0
3.551138705E0,-1.190429255E-1,-5.485545993E-1,9.743274689E0,9.759430569E0
3.553585684E0,-1.118644550E-1,-5.605186820E-1,9.767203331E0,9.783913111E0
3.556030996E0,-1.070788130E-1,-5.581258535E-1,9.750452995E0,9.767000766E0
3.558477246E0,-1.094716340E-1,-5.485545993E-1,9.755238533E0,9.771262714E0
3.560923340E0,-1.094716340E-1,-5.365904570E-1,9.743274689E0,9.758653340E0
3.563369590E0,-1.166501045E-1,-5.461617708E-1,9.738489151E0,9.754489780E0
3.565816569E0,-1.070788130E-1,-5.365904570E-1,9.755238533E0,9.770571837E0
3.568261882E0,-1.429711580E-1,-5.461617708E-1,9.767203331E0,9.783506240E0
3.570708132E0,-1.333998591E-1,-5.485545993E-1,9.748060226E0,9.764393778E0
3.573155111E0,-1.262213886E-1,-5.629115105E-1,9.762416840E0,9.779447007E0
3.575600424E0,-1.310070455E-1,-5.724828243E-1,9.755238533E0,9.772900197E0
3.578046674E0,-1.477568001E-1,-5.557330847E-1,9.764810562E0,9.781727692E0
3.580492767E0,-1.525424421E-1,-5.389832854E-1,9.752845764E0,9.768918706E0
3.582939017E0,-1.525424421E-1,-5.389832854E-1,9.760024071E0,9.776085210E0
3.585385996E0,-1.357926875E-1,-5.653043389E-1,9.774381638E0,9.791656910E0
3.587831309E0,-1.453639716E-1,-5.557330847E-1,9.755238533E0,9.772136347E0
3.590277559E0,-1.525424421E-1,-5.437689424E-1,9.740881920E0,9.757240103E0
3.592724538E0,-1.381855011E-1,-5.653043389E-1,9.752845764E0,9.770192666E0
3.595169851E0,-1.310070455E-1,-5.533402562E-1,9.743274689E0,9.759853992E0
3.597616049E0,-1.405783296E-1,-5.389832854E-1,9.738489151E0,9.754405989E0
3.600062246E0,-1.070788130E-1,-5.557330847E-1,9.724132538E0,9.740588214E0
3.602508444E0,-1.501496136E-1,-4.788636267E-1,9.736096382E0,9.749021902E0
3.604955424E0,-1.286142170E-1,-5.078766346E-1,9.769596100E0,9.783633693E0
3.607400736E0,-1.118644550E-1,-5.772684813E-1,9.764810562E0,9.782498549E0
3.609846986E0,-1.214357466E-1,-5.413761139E-1,9.757631302E0,9.773392623E0
3.612293913E0,-1.262213886E-1,-5.365904570E-1,9.647562027E0,9.663297275E0
3.614739278E0,-8.315058798E-2,-4.887340367E-1,9.693025589E0,9.705695238E0
3.617185476E0,-1.429711580E-1,-6.227321029E-1,9.922736168E0,9.943285628E0
3.619631674E0,-9.272187948E-2,-5.796613097E-1,9.841380119E0,9.858872513E0
3.622077871E0,-1.525424421E-1,-5.485545993E-1,9.714560509E0,9.731231537E0
3.624524799E0,-9.750752151E-2,-5.198407173E-1,9.716953278E0,9.731337168E0
3.626970163E0,-1.046859920E-1,-5.581258535E-1,9.795916557E0,9.812361837E0
3.629416361E0,-1.166501045E-1,-5.581258535E-1,9.793523788E0,9.810108048E0
3.631863340E0,-6.640082598E-2,-5.461617708E-1,9.748060226E0,9.763574137E0
3.634308705E0,-1.238285750E-1,-5.676971674E-1,9.736096382E0,9.753419213E0
3.636754903E0,-1.118644550E-1,-5.772684813E-1,9.721739769E0,9.739505978E0
3.639201101E0,-1.286142170E-1,-5.724828243E-1,9.748060226E0,9.765703066E0
3.641647194E0,-1.142572835E-1,-5.700899959E-1,9.716953278E0,9.734332968E0
3.644094226E0,-1.214357466E-1,-5.892325640E-1,9.714560509E0,9.733171504E0
3.646539590E0,-9.272187948E-2,-5.748756528E-1,9.767203331E0,9.784545992E0
3.648985788E0,-9.032905847E-2,-5.988038778E-1,9.815059662E0,9.833723689E0
3.651432767E0,-1.070788130E-1,-5.772684813E-1,9.855737686E0,9.873209717E0
3.653878132E0,-9.272187948E-2,-6.107679605E-1,9.824630737E0,9.844033928E0
3.656324330E0,-8.554340899E-2,-6.059823632E-1,9.724132538E0,9.743371383E0
3.658770528E0,-1.166501045E-1,-5.557330847E-1,9.657133102E0,9.673813429E0
3.661216621E0,-1.166501045E-1,-5.916253924E-1,9.697811127E0,9.716540974E0
3.663663653E0,-1.166501045E-1,-5.868397355E-1,9.786345482E0,9.804618606E0
3.666109017E0,-1.333998591E-1,-5.940182209E-1,9.788738251E0,9.807652610E0
3.668555215E0,-1.262213886E-1,-5.676971674E-1,9.714560509E0,9.731952414E0
3.671002194E0,-1.046859920E-1,-5.700899959E-1,9.702596664E0,9.719894227E0
3.673447507E0,-1.310070455E-1,-5.940182209E-1,9.762416840E0,9.781349756E0
3.675893757E0,-1.070788130E-1,-5.772684813E-1,9.798309326E0,9.815883578E0
3.678339955E0,-8.315058798E-2,-6.059823632E-1,9.805487633E0,9.824546624E0
3.680786049E0,-9.990034252E-2,-5.653043389E-1,9.795916557E0,9.812722878E0
3.683233080E0,-6.879365444E-2,-5.533402562E-1,9.774381638E0,9.790273459E0
3.685678392E0,-1.381855011E-1,-5.557330847E-1,9.798309326E0,9.815029299E0
3.688124642E0,-9.511470050E-2,-5.629115105E-1,9.740881920E0,9.757596874E0
3.690571621E0,-1.190429255E-1,-5.509474277E-1,9.721739769E0,9.738066462E0
3.693016934E0,-1.238285750E-1,-5.389832854E-1,9.736096382E0,9.751790054E0
3.695463184E0,-9.750752151E-2,-5.437689424E-1,9.743274689E0,9.758923816E0
3.697909278E0,-9.750752151E-2,-5.389832854E-1,9.755238533E0,9.770603335E0
3.700355528E0,-9.990034252E-2,-5.413761139E-1,9.748060226E0,9.763592902E0
3.702802507E0,-1.046859920E-1,-5.365904570E-1,9.740881920E0,9.756211819E0
3.705247819E0,-1.094716340E-1,-5.485545993E-1,9.733703613E0,9.749763188E0
3.707694069E0,-1.022931710E-1,-5.222335458E-1,9.760024071E0,9.774521044E0
3.710141049E0,-9.032905847E-2,-5.341976285E-1,9.786345482E0,9.801330743E0
3.712586361E0,-1.453639716E-1,-5.437689424E-1,9.800702095E0,9.816851680E0
3.715032611E0,-9.511470050E-2,-5.222335458E-1,9.752845764E0,9.767280849E0
3.717478705E0,-1.238285750E-1,-5.222335458E-1,9.740881920E0,9.755656921E0
3.719924955E0,-1.142572835E-1,-5.389832854E-1,9.781559944E0,9.797064491E0
3.722371934E0,-1.022931710E-1,-5.198407173E-1,9.776774406E0,9.791119244E0
3.724817246E0,-1.094716340E-1,-5.246263742E-1,9.755238533E0,9.769948603E0
3.727263496E0,-1.238285750E-1,-5.294120312E-1,9.733703613E0,9.748876686E0
3.729710476E0,-1.286142170E-1,-5.413761139E-1,9.752845764E0,9.768706681E0
3.732155788E0,-1.262213886E-1,-5.222335458E-1,9.702596664E0,9.717460664E0
3.734602038E0,-1.357926875E-1,-5.174478889E-1,9.721739769E0,9.736447818E0
3.737048132E0,-1.238285750E-1,-5.174478889E-1,9.752845764E0,9.767347968E0
3.739494382E0,-1.549352705E-1,-5.341976285E-1,9.771988869E0,9.787805602E0
3.741941361E0,-1.381855011E-1,-5.270192027E-1,9.791131020E0,9.806278148E0
3.744386674E0,-1.118644550E-1,-5.246263742E-1,9.755238533E0,9.769975707E0
3.746832924E0,-1.381855011E-1,-5.174478889E-1,9.760024071E0,9.774708047E0
3.749279903E0,-1.190429255E-1,-5.174478889E-1,9.740881920E0,9.755342337E0
3.751725215E0,-1.381855011E-1,-5.509474277E-1,9.733703613E0,9.750262783E0
3.754171465E0,-1.286142170E-1,-5.533402562E-1,9.743274689E0,9.759822166E0
3.756617559E0,-1.405783296E-1,-5.461617708E-1,9.755238533E0,9.771526686E0
3.759063809E0,-1.286142170E-1,-5.485545993E-1,9.776774406E0,9.792996046E0
3.761510788E0,-1.357926875E-1,-5.533402562E-1,9.767203331E0,9.783807337E0
3.763956101E0,-1.501496136E-1,-5.533402562E-1,9.764810562E0,9.781628477E0
3.766402351E0,-1.310070455E-1,-5.509474277E-1,9.750452995E0,9.766884843E0
3.768849278E0,-1.477568001E-1,-5.629115105E-1,9.757631302E0,9.774971614E0
3.771294642E0,-1.262213886E-1,-5.724828243E-1,9.750452995E0,9.768060301E0
3.773740840E0,-1.070788130E-1,-5.676971674E-1,9.733703613E0,9.750832374E0
3.776187038E0,-1.238285750E-1,-5.676971674E-1,9.745667458E0,9.762973307E0
3.778633236E0,-9.511470050E-2,-5.868397355E-1,9.762416840E0,9.780501533E0
3.781080163E0,-1.046859920E-1,-5.605186820E-1,9.774381638E0,9.790999783E0
3.783525528E0,-1.118644550E-1,-5.724828243E-1,9.798309326E0,9.815656671E0
3.785971778E0,-1.094716340E-1,-5.868397355E-1,9.786345482E0,9.804535828E0
3.788418705E0,-1.166501045E-1,-5.653043389E-1,9.764810562E0,9.781855732E0
3.790864069E0,-1.142572835E-1,-5.772684813E-1,9.738489151E0,9.756252588E0
3.793310267E0,-1.286142170E-1,-5.868397355E-1,9.755238533E0,9.773719933E0
3.795756465E0,-1.190429255E-1,-5.772684813E-1,9.728918076E0,9.746756232E0
3.798202663E0,-1.357926875E-1,-5.868397355E-1,9.726525307E0,9.745158545E0
3.800649590E0,-1.310070455E-1,-5.820540786E-1,9.743274689E0,9.761524033E0
3.803094955E0,-1.190429255E-1,-5.964110494E-1,9.752845764E0,9.771789900E0
3.805541153E0,-1.238285750E-1,-6.083751321E-1,9.764810562E0,9.784527537E0
3.807988132E0,-1.214357466E-1,-5.988038778E-1,9.738489151E0,9.757637197E0
3.810433496E0,-1.190429255E-1,-6.059823632E-1,9.745667458E0,9.765214797E0
3.812879694E0,-1.118644550E-1,-6.107679605E-1,9.781559944E0,9.801248191E0
3.815325892E0,-9.750752151E-2,-6.011967063E-1,9.748060226E0,9.767068310E0
3.817771986E0,-1.190429255E-1,-5.916253924E-1,9.719346046E0,9.738063431E0
3.820219017E0,-1.046859920E-1,-5.796613097E-1,9.748060226E0,9.765840700E0
3.822664382E0,-1.118644550E-1,-5.964110494E-1,9.750452995E0,9.769316937E0
3.825110580E0,-1.094716340E-1,-5.940182209E-1,9.738489151E0,9.757203115E0
3.827557559E0,-1.118644550E-1,-6.059823632E-1,9.736096382E0,9.755577945E0
3.830002924E0,-1.046859920E-1,-5.772684813E-1,9.762416840E0,9.780029683E0
3.832449121E0,-9.750752151E-2,-5.676971674E-1,9.745667458E0,9.762674940E0
3.834895319E0,-1.070788130E-1,-5.437689424E-1,9.762416840E0,9.778135461E0
3.837341413E0,-1.166501045E-1,-5.557330847E-1,9.774381638E0,9.790862215E0
3.839788444E0,-1.142572835E-1,-5.461617708E-1,9.774381638E0,9.790295389E0
3.842233757E0,-1.046859920E-1,-5.365904570E-1,9.767203331E0,9.782491982E0
3.844680007E0,-8.793623000E-2,-5.365904570E-1,9.769596100E0,9.784716146E0
3.847126986E0,-1.142572835E-1,-5.270192027E-1,9.755238533E0,9.770132179E0
3.849572299E0,-1.142572835E-1,-5.389832854E-1,9.738489151E0,9.754062162E0
3.852018549E0,-1.022931710E-1,-5.294120312E-1,9.745667458E0,9.760572482E0
3.854464746E0,-1.070788130E-1,-5.509474277E-1,9.748060226E0,9.764204377E0
3.856910840E0,-1.333998591E-1,-5.318048596E-1,9.757631302E0,9.773023102E0
3.859357871E0,-9.990034252E-2,-5.198407173E-1,9.740881920E0,9.755254739E0
3.861803184E0,-1.022931710E-1,-5.270192027E-1,9.716953278E0,9.731772404E0
3.864249434E0,-9.990034252E-2,-5.246263742E-1,9.716953278E0,9.731618258E0
3.866696413E0,-1.286142170E-1,-5.198407173E-1,9.769596100E0,9.784262054E0
3.869141726E0,-1.262213886E-1,-5.509474277E-1,9.776774406E0,9.793099239E0
3.871587976E0,-1.525424421E-1,-5.341976285E-1,9.774381638E0,9.790156929E0
3.874034069E0,-1.573280841E-1,-5.318048596E-1,9.740881920E0,9.756656656E0
3.876480319E0,-1.357926875E-1,-5.318048596E-1,9.738489151E0,9.753944177E0
3.878927299E0,-1.549352705E-1,-5.461617708E-1,9.745667458E0,9.762188884E0
3.881372611E0,-1.477568001E-1,-5.413761139E-1,9.769596100E0,9.785700186E0
3.883818861E0,-1.286142170E-1,-5.437689424E-1,9.757631302E0,9.773617289E0
3.886265840E0,-1.453639716E-1,-5.365904570E-1,9.762416840E0,9.778233100E0
3.888711153E0,-1.357926875E-1,-5.318048596E-1,9.776774406E0,9.792169007E0
3.891157403E0,-1.262213886E-1,-5.318048596E-1,9.760024071E0,9.775316778E0
3.893603496E0,-1.142572835E-1,-5.222335458E-1,9.764810562E0,9.779432904E0
3.896049746E0,-1.405783296E-1,-5.126622319E-1,9.757631302E0,9.772100770E0
3.898496726E0,-7.597211748E-2,-5.102694035E-1,9.788738251E0,9.802323356E0
3.900942038E0,-9.750752151E-2,-5.102694035E-1,9.788738251E0,9.802513918E0
3.903388288E0,-1.118644550E-1,-5.461617708E-1,9.800702095E0,9.816545619E0
3.905835267E0,-8.793623000E-2,-5.294120312E-1,9.783952713E0,9.798660142E0
3.908280580E0,-9.511470050E-2,-5.222335458E-1,9.767203331E0,9.781617228E0
3.910726830E0,-9.032905847E-2,-5.222335458E-1,9.762416840E0,9.776792407E0
3.913172924E0,-1.094716340E-1,-5.461617708E-1,9.750452995E0,9.766350922E0
3.915619174E0,-1.094716340E-1,-5.389832854E-1,9.752845764E0,9.768341083E0
3.918066153E0,-1.022931710E-1,-5.485545993E-1,9.743274689E0,9.759240631E0
3.920511465E0,-1.166501045E-1,-5.533402562E-1,9.755238533E0,9.771615605E0
3.922957715E0,-1.190429255E-1,-5.700899959E-1,9.755238533E0,9.772607260E0
3.925404694E0,-1.070788130E-1,-5.629115105E-1,9.755238533E0,9.772052705E0
3.927850007E0,-8.075776696E-2,-5.772684813E-1,9.688240051E0,9.705758909E0
3.930296257E0,-1.118644550E-1,-5.940182209E-1,9.750452995E0,9.769171148E0
3.932742351E0,-1.238285750E-1,-6.035895348E-1,9.791131020E0,9.810499502E0
3.935188601E0,-1.238285750E-1,-5.820540786E-1,9.757631302E0,9.775760282E0
3.937635580E0,-1.262213886E-1,-5.964110494E-1,9.738489151E0,9.757551379E0
3.940080892E0,-1.381855011E-1,-6.059823632E-1,9.731310844E0,9.751139452E0
3.942527142E0,-1.238285750E-1,-6.035895348E-1,9.771988869E0,9.791395217E0
3.944974069E0,-1.597209126E-1,-6.299105883E-1,9.762416840E0,9.784021702E0
3.947419434E0,-1.645065546E-1,-5.988038778E-1,9.774381638E0,9.794088262E0
3.949865632E0,-1.310070455E-1,-6.059823632E-1,9.767203331E0,9.786860497E0
3.952311830E0,-1.477568001E-1,-6.155536175E-1,9.724132538E0,9.744716104E0
3.954758028E0,-1.645065546E-1,-5.988038778E-1,9.709774971E0,9.729612453E0
3.957204955E0,-1.764706671E-1,-6.059823632E-1,9.760024071E0,9.780410338E0
3.959650319E0,-1.286142170E-1,-5.820540786E-1,9.771988869E0,9.790152962E0
3.962096517E0,-1.310070455E-1,-5.796613097E-1,9.764810562E0,9.782877664E0
3.964543496E0,-1.357926875E-1,-5.676971674E-1,9.774381638E0,9.791795347E0
3.966988861E0,-1.046859920E-1,-5.605186820E-1,9.743274689E0,9.759945800E0
3.969435059E0,-1.118644550E-1,-5.700899959E-1,9.740881920E0,9.758191269E0
3.971881257E0,-9.990034252E-2,-5.533402562E-1,9.757631302E0,9.773818811E0
3.974327455E0,-8.554340899E-2,-5.653043389E-1,9.776774406E0,9.793477649E0
3.976774382E0,-7.836493850E-2,-5.581258535E-1,9.783952713E0,9.800172255E0
3.979219746E0,-9.032905847E-2,-5.437689424E-1,9.762416840E0,9.777966381E0
3.981665944E0,-6.879365444E-2,-5.341976285E-1,9.762416840E0,9.777263535E0
3.984112924E0,-1.094716340E-1,-5.150550604E-1,9.757631302E0,9.771828610E0
3.986558288E0,-9.750752151E-2,-5.198407173E-1,9.748060226E0,9.762398285E0
3.989004486E0,-7.357929647E-2,-5.054838061E-1,9.748060226E0,9.761434627E0
3.991450684E0,-8.793623000E-2,-4.959124923E-1,9.748060226E0,9.761062450E0
3.993896778E0,-9.511470050E-2,-5.102694035E-1,9.728918076E0,9.742754672E0
3.996343809E0,-8.075776696E-2,-5.102694035E-1,9.721739769E0,9.735456888E0
3.998789174E0,-9.272187948E-2,-4.959124923E-1,9.728918076E0,9.741990221E0
4.001235371E0,-8.793623000E-2,-4.959124923E-1,9.736096382E0,9.749114562E0
4.003682351E0,-7.597211748E-2,-5.198407173E-1,9.755238533E0,9.769374851E0
4.006127663E0,-8.315058798E-2,-5.174478889E-1,9.752845764E0,9.766916957E0
4.008573913E0,-1.094716340E-1,-4.983053207E-1,9.755238533E0,9.768570574E0
4.011020111E0,-8.793623000E-2,-5.126622319E-1,9.745667458E0,9.759538388E0
4.013466205E0,-1.094716340E-1,-5.198407173E-1,9.752845764E0,9.767303564E0
4.015913236E0,-1.357926875E-1,-5.270192027E-1,9.745667458E0,9.760851555E0
4.018358601E0,-1.214357466E-1,-5.365904570E-1,9.738489151E0,9.754016962E0
4.020804799E0,-1.286142170E-1,-5.533402562E-1,9.731310844E0,9.747878631E0
4.023251778E0,-1.501496136E-1,-5.318048596E-1,9.745667458E0,9.761321402E0
4.025697090E0,-1.597209126E-1,-5.557330847E-1,9.740881920E0,9.758029033E0
4.028143340E0,-1.381855011E-1,-5.605186820E-1,9.762416840E0,9.779471303E0
4.030589538E0,-1.501496136E-1,-5.629115105E-1,9.764810562E0,9.782174584E0
4.033035632E0,-1.381855011E-1,-5.581258535E-1,9.743274689E0,9.760225477E0
4.035482663E0,-1.453639716E-1,-5.700899959E-1,9.771988869E0,9.789683332E0
4.037927976E0,-1.310070455E-1,-5.676971674E-1,9.767203331E0,9.784564570E0
4.040374226E0,-1.405783296E-1,-5.605186820E-1,9.760024071E0,9.777116820E0
4.042821205E0,-1.525424421E-1,-5.653043389E-1,9.762416840E0,9.779960161E0
4.045266517E0,-1.333998591E-1,-5.485545993E-1,9.767203331E0,9.783504923E0
4.047712767E0,-1.333998591E-1,-5.892325640E-1,9.767203331E0,9.785869989E0
4.050158861E0,-1.166501045E-1,-5.653043389E-1,9.745667458E0,9.762746050E0
4.052605111E0,-1.238285750E-1,-5.533402562E-1,9.748060226E0,9.764537733E0
4.055052090E0,-1.286142170E-1,-5.533402562E-1,9.752845764E0,9.769377030E0
4.057497403E0,-1.046859920E-1,-5.724828243E-1,9.760024071E0,9.777359848E0
4.059943653E0,-9.750752151E-2,-5.557330847E-1,9.779167175E0,9.795430446E0
4.062390632E0,-9.032905847E-2,-5.605186820E-1,9.762416840E0,9.778912162E0
4.064835944E0,-8.793623000E-2,-5.748756528E-1,9.738489151E0,9.755838546E0
4.067282194E0,-8.075776696E-2,-5.461617708E-1,9.779167175E0,9.794739667E0
4.069728288E0,-8.554340899E-2,-5.461617708E-1,9.769596100E0,9.785224489E0
4.072174538E0,-1.022931710E-1,-5.629115105E-1,9.748060226E0,9.764835454E0
4.074621517E0,-9.272187948E-2,-5.461617708E-1,9.752845764E0,9.768566452E0
4.077066830E0,-7.836493850E-2,-5.557330847E-1,9.748060226E0,9.764202912E0
4.079513080E0,-7.836493850E-2,-5.413761139E-1,9.748060226E0,9.763396301E0
4.081960059E0,-1.118644550E-1,-5.485545993E-1,9.781559944E0,9.797568104E0
4.084405371E0,-1.166501045E-1,-5.437689424E-1,9.769596100E0,9.785412606E0
4.086851621E0,-1.166501045E-1,-5.557330847E-1,9.745667458E0,9.762196510E0
4.089297715E0,-1.214357466E-1,-5.581258535E-1,9.752845764E0,9.769557391E0
4.091743965E0,-1.333998591E-1,-5.581258535E-1,9.752845764E0,9.769713429E0
4.094190944E0,-1.190429255E-1,-5.844469070E-1,9.745667458E0,9.763902068E0
4.096636257E0,-1.118644550E-1,-5.724828243E-1,9.750452995E0,9.767885332E0
4.099082507E0,-1.381855011E-1,-5.844469070E-1,9.771988869E0,9.790425929E0
4.101529486E0,-1.477568001E-1,-5.700899959E-1,9.750452995E0,9.768222371E0
4.103974799E0,-1.333998591E-1,-5.629115105E-1,9.755238533E0,9.772376565E0
4.106421049E0,-1.286142170E-1,-5.820540786E-1,9.769596100E0,9.787764634E0
4.108867142E0,-1.262213886E-1,-5.724828243E-1,9.745667458E0,9.763283393E0
4.111313392E0,-1.286142170E-1,-5.533402562E-1,9.748060226E0,9.764599594E0
4.113760371E0,-1.357926875E-1,-5.629115105E-1,9.762416840E0,9.779575225E0
4.116205684E0,-1.310070455E-1,-5.509474277E-1,9.745667458E0,9.762107360E0
4.118651934E0,-1.238285750E-1,-5.509474277E-1,9.743274689E0,9.759624903E0
4.121098861E0,-1.190429255E-1,-5.629115105E-1,9.755238533E0,9.772191127E0
4.123544226E0,-1.525424421E-1,-5.461617708E-1,9.767203331E0,9.783650790E0
4.125990424E0,-1.238285750E-1,-5.485545993E-1,9.762416840E0,9.778600524E0
4.128436621E0,-1.190429255E-1,-5.389832854E-1,9.736096382E0,9.751730460E0
4.130882819E0,-9.990034252E-2,-5.413761139E-1,9.760024071E0,9.775537736E0
4.133329746E0,-1.046859920E-1,-5.246263742E-1,9.740881920E0,9.755561110E0
4.135775111E0,-9.511470050E-2,-5.246263742E-1,9.762416840E0,9.776965899E0
4.138221309E0,-9.511470050E-2,-5.126622319E-1,9.781559944E0,9.795447122E0
4.140668288E0,-7.836493850E-2,-5.150550604E-1,9.769596100E0,9.783477436E0
4.143113653E0,-8.554340899E-2,-5.102694035E-1,9.752845764E0,9.766559939E0
4.145559851E0,-6.400800496E-2,-5.222335458E-1,9.764810562E0,9.778974906E0
4.148006049E0,-7.118647546E-2,-5.054838061E-1,9.738489151E0,9.751858917E0
4.150452246E0,-4.965107143E-2,-5.102694035E-1,9.745667458E0,9.759143112E0
4.152899174E0,-9.032905847E-2,-5.006981492E-1,9.757631302E0,9.770886684E0
4.155344538E0,-8.075776696E-2,-5.270192027E-1,9.755238533E0,9.769797843E0
4.157790736E0,-8.554340899E-2,-5.365904570E-1,9.748060226E0,9.763192366E0
4.160237715E0,-9.990034252E-2,-5.198407173E-1,9.779167175E0,9.793483808E0
4.162683080E0,-8.315058798E-2,-5.294120312E-1,9.760024071E0,9.774725622E0
4.165129278E0,-7.118647546E-2,-5.341976285E-1,9.736096382E0,9.751000327E0
4.167575476E0,-8.075776696E-2,-5.461617708E-1,9.783952713E0,9.799517600E0
4.170021569E0,-8.554340899E-2,-5.365904570E-1,9.762416840E0,9.777526760E0
4.172468601E0,-9.511470050E-2,-5.605186820E-1,9.760024071E0,9.776568818E0
4.174913965E0,-1.118644550E-1,-5.581258535E-1,9.752845764E0,9.769443107E0
4.177360163E0,-9.750752151E-2,-5.748756528E-1,9.738489151E0,9.755929514E0
4.179807142E0,-1.142572835E-1,-5.629115105E-1,9.752845764E0,9.769745370E0
4.182252455E0,-1.238285750E-1,-5.653043389E-1,9.771988869E0,9.789109712E0
4.184698705E0,-1.381855011E-1,-5.892325640E-1,9.757631302E0,9.776382709E0
4.187144903E0,-1.238285750E-1,-5.820540786E-1,9.764810562E0,9.782926238E0
4.189590996E0,-1.429711580E-1,-6.155536175E-1,9.760024071E0,9.780460974E0
4.192038028E0,-1.310070455E-1,-6.011967063E-1,9.748060226E0,9.767460187E0
4.194483340E0,-1.118644550E-1,-5.988038778E-1,9.740881920E0,9.759910876E0
4.196929590E0,-1.477568001E-1,-6.011967063E-1,9.745667458E0,9.765311247E0
4.199376569E0,-1.645065546E-1,-5.988038778E-1,9.745667458E0,9.765432028E0
4.201821882E0,-1.429711580E-1,-6.011967063E-1,9.760024071E0,9.779567889E0
4.204268132E0,-1.597209126E-1,-6.083751321E-1,9.743274689E0,9.763556357E0
4.206714226E0,-1.333998591E-1,-6.107679605E-1,9.738489151E0,9.758534929E0
4.209160476E0,-1.429711580E-1,-6.011967063E-1,9.764810562E0,9.784344819E0
4.211607455E0,-1.214357466E-1,-6.011967063E-1,9.762416840E0,9.781664821E0
4.214052767E0,-1.310070455E-1,-6.155536175E-1,9.748060226E0,9.768354379E0
4.216499017E0,-1.094716340E-1,-6.035895348E-1,9.745667458E0,9.764954611E0
4.218945996E0,-1.142572835E-1,-5.964110494E-1,9.755238533E0,9.774120917E0
4.221391309E0,-9.990034252E-2,-5.868397355E-1,9.760024071E0,9.778160912E0
4.223837559E0,-1.094716340E-1,-5.868397355E-1,9.757631302E0,9.775875078E0
4.226283653E0,-1.214357466E-1,-5.820540786E-1,9.752845764E0,9.770953592E0
4.228729903E0,-1.262213886E-1,-5.676971674E-1,9.752845764E0,9.770169518E0
4.231176882E0,-1.286142170E-1,-5.629115105E-1,9.762416840E0,9.779478183E0
4.233622194E0,-1.070788130E-1,-5.509474277E-1,9.757631302E0,9.773759643E0
4.236068444E0,-1.022931710E-1,-5.461617708E-1,9.762416840E0,9.778217584E0
4.238515424E0,-1.166501045E-1,-5.653043389E-1,9.771988869E0,9.789021539E0
4.240960736E0,-9.511470050E-2,-5.700899959E-1,9.774381638E0,9.791454734E0
4.243406986E0,-1.142572835E-1,-5.605186820E-1,9.750452995E0,9.767219130E0
4.245853080E0,-1.142572835E-1,-5.533402562E-1,9.750452995E0,9.766809806E0
4.248299330E0,-1.094716340E-1,-5.629115105E-1,9.757631302E0,9.774467864E0
4.250746309E0,-1.262213886E-1,-5.557330847E-1,9.771988869E0,9.788592215E0
4.253191621E0,-1.118644550E-1,-5.676971674E-1,9.743274689E0,9.760440328E0
